Date,BCOMTR Index,LBUSTRUU Index,RU20INTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5TELS Index,S5UTIL Index,SPXT Index
1999/6/3,0.005674067,1.20994E-05,-0.001700929,0.011282279,0.004253223,0.005359944,0.005341232,0.013581757,0.007759035,-0.010754524,0.003039418,0.001876802,0.003797358,0.003656559
1999/6/4,0.010328054,-0.000181507,0.014457769,0.013377729,0.013752212,0.009576091,0.012798835,0.035977157,0.014407327,0.041175871,0.022348012,0.015383641,0.012019879,0.021492064
1999/6/7,0.006328484,0.000195598,0.005884444,-0.002061938,-0.001638013,0.005160264,0.008649604,-0.008613432,0.004092242,0.008651814,0.001674535,0.005249106,-6.86423E-05,0.002958775
1999/6/8,-0.003640419,-0.000895613,-0.006530946,-0.015586258,-0.010186556,-0.013090094,-0.010120412,-0.009869772,-0.009773581,-0.027499477,-0.009234727,0.002186721,-0.00303653,-0.012928121
1999/6/9,0.004747569,-0.001223686,0.002952101,-0.003424235,-0.003476025,0.001662972,-0.008433105,-0.006200363,-0.007236346,0.020873438,-0.002863599,0.005332479,-0.000596481,0.001066175
1999/6/10,-0.004132897,-0.002403264,-0.006636861,-0.009221466,-0.006815365,0.002811515,-0.015476231,-0.029623315,-0.01113228,-0.01624062,0.007238586,-0.003117999,-0.014786589,-0.012060515
1999/6/11,0.012264652,-0.004372217,-0.009447063,-0.008970219,-0.011711316,0.001793393,-0.00115148,-0.00367192,-0.003379926,-0.014042792,-0.005773945,-0.012932555,0.002298434,-0.006848512
1999/6/14,0.000897024,0.001231888,-0.008590883,-0.000622893,0.000859002,0.008007907,-0.004040256,-0.006441983,0.007539405,-0.006643309,0.013364009,0.009266792,0.004689835,0.00016978
1999/6/15,-0.004643314,-0.000402005,0.005480685,0.000301353,-0.000262398,0.015288068,0.006391354,0.009181972,0.003414513,0.010214675,0.004033389,-0.001233046,0.005796078,0.005525935
1999/6/16,-0.010084542,0.001619217,0.016789319,0.026941811,0.00479973,-0.013703461,0.028413551,0.011500887,0.016013401,0.052342821,-0.000619464,0.016774649,0.007774751,0.022265402
1999/6/17,0.003901689,0.007574187,0.004978795,0.003402718,0.004516837,0.004243416,0.013036848,0.01254101,0.007567209,0.008176507,0.002413741,0.0022325,-0.00307893,0.007151009
1999/6/18,0.004379636,-0.001909343,0.003767608,0.001402742,-0.008311081,-0.000675935,0.002616128,-0.009907912,0.003628798,0.010095075,0.006469723,0.010268853,-0.003504919,0.002198025
1999/6/21,-0.002959983,-0.001293418,0.005661676,0.0057849,-0.004330052,-0.015162034,0.004773724,-0.003541985,-0.006174691,0.017711229,-0.009221788,0.004081641,-0.005454231,0.002651848
1999/6/22,-0.001706392,-0.001698679,-0.004672919,-0.006003148,8.80437E-05,-0.01158988,-0.008732922,0.004212531,-0.004712799,-0.025888468,-0.018136517,-0.012222549,0.004256218,-0.009771381
1999/6/23,0.008519673,-0.00312582,-0.000552906,-0.008509602,-0.002821249,0.011080704,-0.013244065,-0.008950535,-0.000658468,0.010165785,0.002855604,-0.004892937,-0.003595617,-0.002099684
1999/6/24,-0.003149767,-0.0019876,-0.008641661,-0.009629834,-0.009714628,-0.019637811,-0.02000572,0.010547837,-0.007662277,-0.021349447,-0.022622644,-0.018873034,-0.004633399,-0.013047314
1999/6/25,0.00149675,0.001085743,-5.87237E-05,-0.000469449,-0.001784599,-0.00706047,0.005061482,-0.006077424,-0.005284907,0.001137052,0.008969249,0.004339807,-0.00799326,-0.000355906
1999/6/28,-0.001555433,0.001897539,0.007270755,0.011483715,0.002315682,-0.005323272,0.011830627,0.003150343,0.005884593,0.009663438,0.00336519,0.007673158,0.002766384,0.007078933
1999/6/29,0.00586414,0.001517939,0.012230489,0.016034211,0.005588341,0.023947845,0.011754914,0.027679492,0.016721638,0.017686721,0.00883808,0.007212906,-0.002908564,0.014996137
1999/6/30,0.019849661,0.006085003,0.008442527,0.015594126,0.009507951,0.012526065,0.017434133,0.032797247,0.01219041,0.019658623,-0.004186761,0.01249092,-0.020476439,0.015675455
1999/7/1,-0.006520818,-0.001726168,-0.007223088,0.003474409,-0.000569688,0.00834087,0.005160204,0.00823415,0.005908603,0.013846267,0.014076294,-0.008761931,0.004819584,0.006039971
1999/7/2,-0.000912698,0.000869492,0.00453834,0.004669128,0.001970617,0.004898268,0.00979324,0.008933417,0.004828848,0.01460107,0.012272386,-0.003570699,0.004612412,0.007403083
1999/7/6,-0.006183086,-0.000531407,3.98681E-05,-0.000349535,-0.003247905,0.007860978,0.000405895,-0.004245872,-0.001177681,-0.002252217,-0.003198868,-0.002363921,0.001470409,-0.001060435
1999/7/7,0.004918424,-0.001197018,-0.008384235,0.003512622,0.008549871,0.002334876,-0.000139917,0.00041389,0.007086673,0.012381249,-0.001559041,0.011416407,-0.000979312,0.005767913
1999/7/8,0.000853274,0.002935582,0.004612594,-0.007844049,-0.008814107,0.002955667,-0.008177074,-0.00708732,-0.001897287,0.013674647,-0.008838798,0.003672263,-0.005034083,-0.000969498
1999/7/9,0.001257872,-8.44437E-05,0.007137537,0.00754933,0.010035801,0.000759895,0.006160097,0.001693339,0.000409523,0.013771704,0.019022058,-0.005623729,0.004972844,0.006334494
1999/7/12,0.000524994,0.002883301,0.001659096,-0.002748407,-0.001512511,0.003651686,-0.004632676,4.80385E-05,-0.006179087,-0.000411228,-0.005483086,0.003246861,-0.003760097,-0.001720112
1999/7/13,8.26272E-06,0.001139711,-0.002561503,-0.004594515,-8.74432E-05,-0.010085319,-0.00980024,0.003018431,0.001240765,-0.004650476,0.0014957,-0.008779301,-0.000863345,-0.00392683
1999/7/14,0.000503897,-0.001175723,0.007377687,0.001610428,0.002750793,0.001702891,-0.005381128,-0.002297611,0.004237056,0.017034331,-0.002306806,-0.002563333,-0.001111111,0.003325716
1999/7/15,0.010327454,0.000588034,0.009334571,0.007229125,0.009633401,0.008781958,0.010137007,0.012996135,0.003622854,0.007207885,-0.010667772,0.015500774,0.001296176,0.00815991
1999/7/16,-0.00105496,0.001318819,-0.001183716,0.003522394,0.007186072,-0.003868821,0.009388147,-0.000985303,0.008464245,0.010216872,-0.001325716,0.014895375,-0.000308461,0.006487538
1999/7/19,0.001052504,0.000477106,-0.004806718,-0.001681254,-0.007148629,-0.003198625,-0.00374957,-0.009114653,0.001726202,-0.007730962,-0.006123164,-0.00331034,0.001209931,-0.004542596
1999/7/20,-0.012574854,0.000993138,-0.017073842,-0.022339171,-0.002651541,-0.021602633,-0.015933634,-0.018445994,-0.012610508,-0.050274606,6.38427E-05,-0.011222974,-0.000924015,-0.021941862
1999/7/21,0.005731714,-0.000657993,0.002409674,-0.001306156,-0.000653097,0.004385371,-0.01070705,-0.001417837,-0.000223973,0.010384699,0.004013895,0.011439354,0.001908691,0.001644292
1999/7/22,0.0116991,-0.005063059,-0.006895313,-0.016083459,-0.001089443,-0.009802204,0.00383298,-0.005976964,-0.009339377,-0.039921904,0.007033135,-0.014978404,-0.002278537,-0.013354197
1999/7/23,0.021079316,-0.00284269,-0.006867838,-0.005391622,-0.008318787,0.005599941,-0.012305874,-0.004836111,-0.001697185,0.00533513,-0.008560339,-0.001978551,0.001293861,-0.002969229
1999/7/26,-0.004145506,-0.000627123,-0.007083976,-0.000151066,0.003416658,-0.010722604,0.00229926,0.000380789,-0.004704694,-0.015287048,-0.006953883,-0.000254155,0.000781547,-0.003919692
1999/7/27,-0.00822573,0.001857907,0.008128677,0.007895283,0.001353978,-0.003550244,0.008178517,0.000601814,0.011126364,0.030071445,0.015287003,0.01104085,-0.00264754,0.011127017
1999/7/28,0.000912833,0.000734971,0.000354962,0.002195913,-0.007359739,0.013156555,-0.003833536,-0.001462177,-0.007783023,0.016348571,-0.000634961,-0.002647441,-0.007984939,0.001966548
1999/7/29,0.008690639,-0.003281421,-0.011098127,-0.01838022,-0.005511356,-0.005325443,-0.018560928,-0.022046493,-0.019649406,-0.025965973,-0.011627295,-0.015051581,-0.014081655,-0.017839725
1999/7/30,-0.002444391,-0.002347021,0.007215804,-0.017523718,-0.000530692,0.015617759,-0.02369637,-0.005175569,-0.013827169,-0.005900454,-0.00521858,-0.011431243,0.002643672,-0.00921938
1999/8/2,0.006669585,-0.000391742,-0.002788704,-0.002218398,-0.003278371,-0.009553314,-0.001105111,0.003242071,-0.000294445,-0.000739219,0.007595117,0.006362152,0.002607206,-0.000289036
1999/8/3,0.00308872,-0.002062607,-0.014346295,-0.007470129,0.007887664,0.01178142,-0.013625649,-0.004701881,-0.002868653,-0.007519571,0.000637308,-0.006737456,0.003248785,-0.004395345
1999/8/4,0.012025989,0.000400721,-0.015189619,-0.019413575,-0.012614541,0.010554067,-0.017164067,-0.025114658,-0.009767749,-0.009674269,0.011969365,-0.022411256,-0.004062633,-0.012676034
1999/8/5,0.001584793,0.002715812,0.000126934,-0.010703473,0.005794017,0.026505577,0.004880653,0.002413493,0.009452876,0.008831273,0.009024314,0.01453594,0.000876424,0.006472117
1999/8/6,0.009093125,-0.006242809,-0.003845378,-0.005823436,-0.011981545,-0.006082015,-0.028202087,-0.020764309,-0.01156128,-0.000592316,-0.009339126,-0.000868153,0.000813135,-0.010089042
1999/8/9,0.00382544,-0.002347142,-0.002872588,-0.00666571,0.000259612,0.009662458,0.003086997,0.003046991,-0.004083981,-0.002941032,-0.003793571,-0.006405627,-0.000505592,-0.001097322
1999/8/10,0.001266236,-0.001309806,-0.007190511,0.000591789,-0.002115165,-0.003597284,-0.016289312,-0.015450633,-0.010928189,-0.01920368,-0.00974561,-0.029376019,-0.006214514,-0.012659437
1999/8/11,0.002213975,0.002300202,0.012796787,0.013026245,-0.001217121,0.010622819,0.019636515,-0.001026135,0.011409344,0.03907212,0.030137194,0.001673417,0.000251842,0.01612619
1999/8/12,-0.010098338,0.000244391,0.001448138,0.005660971,-0.006062544,0.000825854,-0.00245352,0.021970114,-0.002126849,-0.019291135,-0.003608764,-0.000936768,-0.013946343,-0.002864688
1999/8/13,0.003857553,0.005179243,0.012102612,0.024280532,0.007234613,-0.004266998,0.03695426,0.016181485,0.016020108,0.036097074,0.004664043,0.024859141,0.00604616,0.02252598
1999/8/16,-5.33513E-05,0.000778436,-0.000231442,0.004597118,0.000597954,-0.004857239,0.000212972,0.00277693,0.005158092,0.003205061,-0.004675509,-0.003327241,-0.002827724,0.001357435
1999/8/17,0.007831927,0.004686629,0.004966611,0.009902211,0.004580161,0.006316365,0.030271404,0.007630112,0.008505377,0.000259464,0.009152385,0.015057482,0.004009042,0.010018072
1999/8/18,-0.005754827,0.000338234,-0.006493781,-0.002014938,-0.017079757,-0.00570052,-0.00613141,-0.005813797,-0.006352692,-0.009104082,-0.014986231,-0.01887403,-0.003307891,-0.008356929
1999/8/19,0.007220801,-0.00131734,-0.000809447,-0.004176448,-0.004247261,0.003643311,-0.014505271,0.002822133,-0.009112038,-0.010174634,0.005458495,-0.022434648,0.01492565,-0.006914889
1999/8/20,-0.002681612,0.000785779,0.003825607,0.006685978,0.013772006,0.004371974,0.012913942,0.030586461,0.01047952,0.009842962,0.010890303,-0.022880548,0.015571788,0.009792054
1999/8/23,0.000331167,0.000320843,0.003744787,0.00644869,0.003248587,0.003765669,0.013477605,0.016328136,0.012200744,0.014532564,0.00203324,0.004838713,0.001425557,0.010115611
1999/8/24,-0.003369817,0.002918478,-0.000243438,-0.008112097,0.002734385,-0.012429021,0.003838214,0.001565033,-0.000879625,0.015206592,-0.008796439,0.001777049,0.002831991,0.002412314
1999/8/25,-0.010573458,0.005536122,0.001809526,0.015628702,0.025414048,-0.002108593,-0.009047709,0.025312223,0.010694068,0.023286351,-0.022717524,0.025451813,0.013009803,0.013397177
1999/8/26,-0.000612686,-0.001102377,-0.004211458,-0.017348487,-0.004768267,-0.02534036,-0.01867543,-0.01949283,-0.009164782,-0.015569206,-0.009721855,-0.003300718,-0.011351275,-0.01440964
1999/8/27,0.003090618,-0.005144489,-0.008134378,-0.008947562,-0.011244744,-0.003614843,-0.01471951,-0.019144303,-0.013577393,-0.000982212,-0.005865876,-0.020922677,-0.001965965,-0.010056887
1999/8/30,0.006517981,-0.002852668,-0.006757562,-0.011033733,-0.005453536,-0.008795782,-0.023201715,0.000522607,-0.010627832,-0.008964268,-0.012679574,-0.012579282,-0.008008455,-0.010411173
1999/8/31,0.008255321,-0.000654181,0.001098391,-0.012211454,-0.006602463,0.01708898,-0.002798984,-0.009916685,-0.004982414,0.010132208,-0.020361864,-0.017438214,-0.002059862,-0.002715758
1999/9/1,0.001121841,-0.000121192,0.007504658,0.010113791,0.002924834,-0.000677981,0.008815659,0.01485246,0.008761946,0.00287616,0.01698583,0.019388076,0.002433926,0.008262303
1999/9/2,-0.009163065,-0.001904635,-0.008238807,-0.013122599,-0.005496747,-0.012878156,-0.01668191,-0.010578218,-0.006663143,-0.000868665,-0.003786751,-0.016660914,-0.009016403,-0.009014304
1999/9/3,0.007373586,0.006728816,0.019647186,0.02565124,0.011052815,0.017164296,0.042056545,0.02496374,0.02206576,0.039775923,0.008351609,0.028521562,0.017643299,0.028529899
1999/9/7,0.011311978,-0.000959815,0.002644386,-0.001280075,-0.007926666,0.005707441,-0.010780873,-0.004722997,0.00389302,0.000417402,-0.00331127,-0.002239375,-0.006499858,-0.002462847
1999/9/8,-0.00420831,0.001376712,-0.005163798,-8.65166E-05,0.003082225,0.006565837,-0.008306142,-0.004714475,0.006277052,-0.01357136,-0.002061925,-0.011355274,-0.006658316,-0.004575527
1999/9/9,0.011276365,-0.001050477,0.004227985,0.002221726,-0.004172342,0.022430602,-0.012927293,-0.006603851,-0.004359138,0.014966496,0.005113742,0.004842624,0.007409302,0.002607097
1999/9/10,0.004337285,0.003593613,0.007709101,0.005299402,-0.00917668,-0.008205486,0.005606384,-0.002324528,-0.00603465,0.013671482,0.004889985,0.001944378,0.007230599,0.002961988
1999/9/13,0.00137477,-0.000132062,-0.001866815,0.002002432,2.64797E-05,-0.010386973,-0.003273945,-0.002216319,-0.001470957,-0.010322351,0.008200223,0.00514391,-0.00493357,-0.00308999
1999/9/14,-0.01050504,-0.00220579,-0.003232071,-0.01273189,-0.012413921,-0.004894337,-0.018221228,-0.014289647,-0.0102565,0.01093117,-0.016579129,0.004288245,-0.006094706,-0.00583917
1999/9/15,-0.002962482,0.002518787,-0.004246492,-0.021199517,0.003106384,-0.018274803,-0.006170225,-0.012387841,-0.007053874,-0.024834686,-0.016052564,-0.011949795,-0.000693503,-0.013771718
1999/9/16,0.000748855,0.002032093,-0.013933003,0.002410086,0.000138866,-0.000817996,-0.003727102,0.002162921,-0.007222813,0.002688809,-0.011820069,0.013044636,-0.005184963,0.000448114
1999/9/17,0.004658462,0.001356437,0.00972212,0.022031996,-0.001714035,0.012290052,0.014858335,0.00332294,0.014003297,0.017327206,0.006568947,0.013112937,0.007452823,0.012777672
1999/9/20,-0.004708551,-0.000838623,-0.001694441,-0.004209752,0.0016039,-0.009700079,-0.001826195,0.001627403,0.001846298,0.005477608,-0.004224247,-0.001365587,-0.005512,5.99001E-05
1999/9/21,0.001129876,-0.001009615,-0.015546371,-0.019614056,-0.016597118,-0.027360918,-0.022760161,-0.022300739,-0.015262081,-0.029829919,-0.01500285,-0.003728186,-0.019501548,-0.021151234
1999/9/22,0.002359699,0.001105716,0.002538165,0.006858682,-0.012869216,-0.000939144,-0.001103218,0.002666984,-0.001463868,0.008371242,-0.004635243,0.009799031,-0.004024412,0.002261688
1999/9/23,0.015035886,0.003345748,-0.017231207,-0.014412208,-0.020056945,-0.011196527,-0.006375647,-0.022354488,-0.019793125,-0.043234065,-0.024853849,-0.02595602,-0.017650798,-0.023231921
1999/9/24,-0.000189846,0.004550919,-0.007425171,-0.005386496,0.003927563,-0.012044308,0.005539064,-0.017554219,-0.003803363,0.003425268,-0.013526776,-0.000586824,-0.004378697,-0.002383411
1999/9/27,0.004355606,-0.001743419,0.006572872,0.00352973,0.002926262,0.007228008,-0.00982449,-0.001780902,0.004476329,0.006767751,0.014664043,0.007604902,-0.001961097,0.002683244
1999/9/28,0.012524786,-0.002309705,-0.007668167,0.000706938,-0.008413162,-0.016663062,0.002924178,-0.008158246,-0.009904073,0.006091255,-0.005918428,0.015419776,-0.009855599,-0.000619559
1999/9/29,-0.001303492,-0.003504648,0.007274779,-0.002704515,-0.025174642,0.010566354,-0.008250422,-0.012820889,0.002231917,-0.023268932,0.001765101,-0.017808041,0.007918973,-0.010775566
1999/9/30,-0.005908458,0.003660392,0.013774373,0.018932151,-0.010360712,0.014325262,0.017072965,0.01434592,0.01739943,0.006802231,0.013731475,0.007927504,0.014928126,0.011241692
1999/10/1,-0.000973713,-0.004526443,-0.008898693,0.00536683,0.001859811,-0.005667611,-0.012700626,0.032644347,-0.009566387,-0.003724525,-0.001531927,-0.005368867,0.008851066,0.000102291
1999/10/4,-0.00633403,0.001762013,0.004181115,0.011177813,0.004332747,-0.008179346,0.018074241,0.00360347,0.009556901,0.01314582,0.008665308,0.011587316,0.008343411,0.009740174
1999/10/5,-0.003962167,-0.004075284,-0.001428376,-9.84535E-05,-0.001845893,-0.023722676,0.004712715,-0.00479761,-0.00289195,0.006957093,-0.009865211,-0.020581023,-0.012690361,-0.002455925
1999/10/6,-0.003139927,-8.43257E-05,0.008979966,0.0149575,0.033633531,0.021125147,0.024423935,0.024171976,0.013398687,0.009834621,0.007115501,0.029722614,-0.00228318,0.018474802
1999/10/7,-0.011201784,0.000469724,-0.003877589,-0.005454649,-0.001594627,-0.015777409,-0.010936475,0.001641651,-0.002469185,-0.012033289,0.010749479,0.006431951,-0.018322532,-0.005851211
1999/10/8,-0.027259454,0.001143277,-0.000932378,0.025042772,0.012113203,-0.012555865,0.019784818,0.035535639,0.011238266,0.001181975,0.0112414,0.021532088,0.003452859,0.013852722
1999/10/11,0.004081131,#N/A,0.003347533,-0.001971464,-0.004430527,0.007531566,-0.00776368,0.000913245,-0.002672143,0.004547723,-0.002337454,0.003205091,-0.006775224,-0.000349687
1999/10/12,0.02661976,#N/A,-0.012769987,-0.013049714,-0.014842393,0.001466133,-0.016542733,-0.018458381,-0.027226813,-0.016560773,-0.017047805,-0.026590412,-0.004032264,-0.016743195
1999/10/13,0.014403292,-0.002482946,-0.012570675,-0.028275388,-0.019291616,0.008897159,-0.032202306,-0.022709415,-0.02350856,-0.027635755,-0.006485912,-0.005635303,0.001480385,-0.021084468
1999/10/14,-0.015777467,-0.00196904,3.70599E-05,-0.000378047,0.011294517,0.002996474,-0.004409328,-0.010852155,-0.001847253,-0.001873234,0.009576044,-0.009797,0.010035543,-0.001656606
1999/10/15,0.008202199,0.003946254,-0.01116754,-0.029625742,-0.027314143,-0.021511451,-0.040761093,-0.030917537,-0.026521674,-0.025078764,-0.032118125,-0.02343356,-0.018476121,-0.028456116
1999/10/18,-0.001610994,-0.000744533,-0.008087099,0.0031768,0.009737691,0.004339187,0.012657086,0.010769286,-0.000316764,-0.00919516,0.007916539,0.005027641,0.006269048,0.003104756
1999/10/19,-0.000949014,-0.001750204,0.005035502,0.007212072,0.01912896,0.006827963,0.024870862,0.042052839,0.00105483,-0.018623781,-0.00778214,-0.009596807,-0.011197419,0.005718655
1999/10/20,-0.000957283,-9.66522E-05,0.007246409,0.023694364,-0.000732762,0.02983152,0.018678367,0.011705435,0.020494488,0.044532783,0.005194817,0.009935434,0.001694399,0.022101105
1999/10/21,-0.001061446,-0.000362529,0.000875553,-0.005545686,0.003122715,-0.000943975,0.001855411,0.007813095,4.13146E-05,-0.019218594,0.009338698,-0.011989244,-0.003799448,-0.004514143
1999/10/22,0.010294052,0.000108773,0.010620471,0.016441366,0.007522664,0.014858139,0.043875916,0.002346191,0.021174761,0.00257219,0.006637193,0.007680136,0.004882359,0.013968896
1999/10/25,-0.001206575,9.06988E-05,-0.001269103,-0.004975473,-0.000558582,-0.014414788,-0.007474252,-0.005898402,-0.003560576,0.000629486,0.001231999,0.000137406,-0.00160348,-0.003569435
1999/10/26,-0.009695077,-0.00065271,-0.004759576,-0.021498455,-0.014331223,-0.022869719,-0.007570547,-0.028909518,-0.004773084,0.006935958,-0.018249821,0.001257028,0.00054252,-0.009098636
1999/10/27,-0.001315585,0.002656525,0.00260007,0.000460184,0.012829757,0.002291175,0.046872724,0.014023758,0.008834663,-0.008184628,0.002378122,0.022725581,0.024179873,0.011557098
1999/10/28,-0.016554941,0.003971602,0.01436451,0.044786373,0.027866542,0.011281501,0.064754494,0.028231192,0.032500817,0.020828644,0.001117163,0.053787692,0.01478005,0.034830106
1999/10/29,0.001667882,0.006345807,0.01385313,0.021200592,0.003857921,0.007339394,0.001185091,0.004437212,0.008244972,0.041838351,0.024607507,0.000628832,0.001759015,0.015154824
1999/11/1,0.002844756,-0.000937918,0.004200243,-0.003959945,-0.003698884,0.000992532,-0.008840082,-0.000307467,-0.017240382,0.000724811,-0.007995792,0.003185089,-0.003808169,-0.003739834
1999/11/2,-0.001008935,0.0014216,0.001324142,-0.005916777,-0.010355895,-0.013159348,0.00181701,-0.013151029,-0.002288009,0.000429121,0.008592595,-0.017182824,0.005944816,-0.00470749
1999/11/3,0.00594177,0.000966489,0.014155877,-0.004312488,0.008889793,-0.006547859,-0.010064237,0.021387733,0.008045031,0.01524572,0.008655112,0.001779247,-0.002412861,0.005471107
1999/11/4,0.005337537,0.002941441,0.003294605,0.008817841,-0.009606313,-0.014755531,0.015000355,0.016299987,-0.004514861,0.010652758,0.006762723,0.002156267,-0.012350702,0.005681894
1999/11/5,-0.004646501,0.002422862,0.005708853,0.005442498,0.001432528,-0.02768984,0.017788514,-0.003096105,0.007301487,0.011923741,0.001750842,0.004330174,0.000660808,0.005570065
1999/11/8,-0.000295984,-0.000349392,0.003502287,0.000756171,0.005538306,0.026469148,-0.003380979,-0.003304873,0.002701969,0.005877597,-0.011217892,0.004823369,-0.001068885,0.002901956
1999/11/9,0.01155621,-0.000391773,0.002764197,-0.011946432,-0.013848462,0.01759407,-0.016897885,-0.009650925,-0.004679948,-0.007213524,0.011798139,-0.016111328,-0.007639964,-0.008359317
1999/11/10,0.004434695,-0.001330799,0.00559785,0.006043387,-0.003360057,0.020562883,-0.012225992,0.006665766,0.003333733,0.017695964,0.006015767,0.008860257,-0.005684683,0.006082569
1999/11/11,-0.005566673,#N/A,-0.002702486,0.010864792,-0.005013025,0.001492677,-0.007497581,0.00609901,0.00269062,0.019908821,-0.005880183,0.001605415,0.005217752,0.005808669
1999/11/12,0.007940852,#N/A,0.004862681,0.01483251,0.008900066,0.010848004,0.040787352,-0.000495363,0.007989495,-0.00051887,0.002640221,0.006270989,0.003064422,0.01059975
1999/11/15,0.003410567,0.000246199,0.004174229,0.001706392,0.00146371,0.002284855,0.000330964,-0.002356925,0.00097237,-0.006754993,0.010674071,0.00393864,-0.002463036,-0.000677784
1999/11/16,0.004768685,-0.001030849,0.008702681,0.008782329,0.015877487,0.018519469,0.028919583,0.010721752,0.023247416,0.02247972,0.004304785,0.017113375,0.000601022,0.0182919
1999/11/17,0.005198595,-0.002706586,3.96426E-05,-0.010106428,0.008661306,0.021629938,-0.026858612,-0.006034028,0.002787272,-0.01021509,-0.007628814,-0.000915947,-0.007370711,-0.006484897
1999/11/18,-0.013622475,-0.000927622,0.010786497,0.005982517,0.000559232,-0.004377342,-0.000429019,-0.000357698,0.000304983,0.038811645,-0.000666134,0.003841351,-0.005394848,0.010087122
1999/11/19,0.010508003,0.000154663,-0.001704571,-0.007136013,-0.004623044,-0.016621624,-0.008359595,0.001649848,-0.011346769,0.010757736,-0.0054121,0.000608384,-0.009579854,-0.002060481
1999/11/22,0.005418915,-0.000542852,-0.00057053,-0.006599321,0.013329505,-0.007593378,-0.006818748,0.003148055,-0.001113974,0.003926261,-0.008298372,0.001175134,-0.012390052,-0.000422713
1999/11/23,-0.004836077,0.000345257,-0.013818523,-0.009121814,-0.001052511,-0.02029122,-0.017550509,-0.012234334,-0.011811926,-0.008297,-0.001360267,-0.017944018,-0.019794257,-0.011492692
1999/11/24,0.004243556,-0.000440521,0.003286671,0.012281465,0.010566205,0.009643545,-0.009012027,0.010237588,-0.002739728,0.015924868,0.001700045,0.024115943,0.00955861,0.008825764
1999/11/26,#N/A,-0.000775124,0.004617288,-0.000782971,-0.005176524,-0.008864395,-0.001442816,-0.003804894,-0.004029901,0.002807506,-0.003902285,0.015128677,-0.004649239,-0.00017796
1999/11/29,#N/A,-0.001992612,-0.00232966,0.008145611,-0.00317052,-0.002785153,-0.014131871,0.005331299,-0.007605263,-0.006196962,-0.011191702,0.000953735,-0.009663337,-0.003501294
1999/11/30,-0.015596035,0.002234558,-0.006379634,-0.013962856,-0.010332195,-0.003715815,0.012146208,-0.021280918,-0.008704602,-0.030663608,0.00666484,-0.025856046,0.021337378,-0.013517657
1999/12/1,0.003127028,-0.001337745,-0.000815296,0.009797369,0.008403023,0.02746902,-0.003747434,-0.018077269,0.014399673,0.020308775,0.001244727,-0.013091185,-0.006445923,0.006537097
1999/12/2,0.009467707,-0.000705425,0.014782541,-0.003449792,0.002296212,-0.016968759,-0.001313398,0.004048646,-0.002704102,0.031256351,0.020452849,0.007175713,0.004254722,0.008075595
1999/12/3,-0.001681769,0.003689006,0.008990798,0.017216294,0.012988675,0.006507111,0.026689964,-8.47685E-05,0.01650776,0.020929649,0.01391853,0.025829589,0.006488949,0.017075271
1999/12/6,0.004846909,0.000749435,0.001486937,-0.000753594,-0.011592019,-0.002385471,-0.016592969,-0.014605112,-0.003174629,0.006544148,0.000346861,-0.00457153,-0.004359534,-0.004019368
1999/12/7,-0.004116493,0.002234903,-1.66663E-05,-0.012679201,-0.024505529,-0.013912861,-0.009014198,-0.027858756,-0.006678151,-0.003311578,-0.006628527,0.004859516,-0.015994629,-0.009974146
1999/12/8,0.00145821,-0.001223823,0.006716173,0.001939672,-0.009418326,0.007800058,-0.015604147,-0.011961471,0.017021855,-0.005249789,-0.005523759,-0.00315749,-0.008311999,-0.003671551
1999/12/9,-0.010915832,0.001033813,-0.008406461,0.022036211,-0.000238989,0.012604525,0.011361276,-0.001750732,-0.017735772,-0.001434048,-0.002773364,0.003633227,0.002464662,0.003026128
1999/12/10,-0.008341163,0.002917425,0.003865662,0.004741268,0.009231128,-0.030836657,0.017230665,0.005453381,0.019760616,0.007656553,0.015592762,-0.003692898,-0.00982219,0.00632265
1999/12/13,0.001666175,-0.00062251,0.00466024,0.007686309,-0.008762094,-0.001157015,-0.007248764,-0.013941077,0.000897657,0.004104394,-0.001773853,0.00410243,-0.006452331,-0.000634483
1999/12/14,0.009465531,-0.005444358,-0.016438392,-0.004090192,0.000480769,0.002289968,-0.019086215,0.007604833,0.004997783,-0.024708589,0.020197356,-0.008837634,0.003395338,-0.008539982
1999/12/15,0.00971492,-0.001455257,-0.002742841,-0.000687463,-0.005107953,0.020983913,-0.008442337,0.020380483,-0.015814609,0.027234357,0.020375762,-0.013904579,0.012667202,0.007244332
1999/12/16,0.010411953,-0.002677474,0.008639604,0.010257117,-0.017201058,0.008873255,-0.016294357,-0.021389087,0.016703069,0.025058396,-0.014688543,-0.004739057,-0.00950369,0.003902424
1999/12/17,0.003248037,-5.98469E-05,0.002020741,-0.005045185,-0.003002636,-0.012707006,-0.001873688,-0.018019617,0.011287842,0.009871099,0.019110918,0.003161866,0.018269004,0.001602765
1999/12/20,0.000818768,-0.001293756,0.001231423,-0.005612702,0.002300826,-0.010452163,-0.003144903,-0.006144389,-0.000948592,0.006429064,-0.021783708,-0.001737607,-0.001375786,-0.001182829
1999/12/21,-0.005321334,-0.000636022,0.018184612,-0.001330901,-0.007392474,-0.002148741,0.020339248,-0.004478514,0.010423498,0.023766612,0.00059751,0.013968059,0.009712656,0.010770119
