Date,BCOMTR Index,LBUSTRUU Index,RU20INTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5TELS Index,S5UTIL Index,SPXT Index
1990/1/2,87.304,397.08,561.2,73.3261,62.86,92.03,77.35,73.63,76.87,67.14,79.88,101.27,104.6,386.16
1990/1/3,88.5455,396.36,563.96,73.1503,62.72,90.74,77.48,74.18,76.81,67.29,80.17,100.47,103.66,385.17
1990/1/4,87.8634,396.88,561.97,72.8757,61.89,89.68,76.97,73.68,76.54,67.64,79.92,97.78,102.09,382.02
1990/1/5,87.1479,396.72,560.48,72.3403,61.38,88.79,76.24,72.6,76.08,67.26,79.59,95.64,100.67,378.3
1990/1/8,85.825,396.72,560.47,72.4688,61.41,89.65,76.31,73.01,76.42,67.75,79.61,97.12,100.5,380.04
1990/1/9,86.1635,396.8,559.78,71.5287,60.72,88.61,75.22,72.18,75.47,67.18,78.99,95.64,99.57,375.56
1990/1/10,87.3303,396.92,555.45,70.932,60.19,88.43,74.51,71.84,75.05,66.56,78.77,94.04,100.07,373.09
1990/1/11,87.9795,396.96,555.68,71.0692,60.34,89.18,74.83,72.26,75.28,66.79,79.15,93.83,100.36,374.4
1990/1/12,87.493,396.32,543.53,69.1202,58.85,87.3,73.11,70.42,73.4,65.26,77.24,91.1,98.22,365.22
1990/1/15,86.6019,396.6,538.77,68.3542,58.41,87.13,72.23,69.57,72.78,65.18,76.17,89.94,97.87,362.07
1990/1/16,86.3479,395.01,540.1,69.2328,59.21,87.49,72.73,70.08,73.55,67.04,76.74,91.43,98.63,366.12
1990/1/17,85.9249,395.13,540.47,68.5923,58.53,86.5,72.04,69.7,73.05,66.24,75.66,90.15,98.18,362.54
1990/1/18,86.0237,393.03,538.01,68.5605,58.68,87.11,72.01,70.25,73.33,65.89,75.47,90.42,98.65,363.38
1990/1/19,86.2415,393.98,540.73,68.8568,58.64,88.22,71.84,70.53,73.67,65.46,75.2,90.93,98.74,364.43
1990/1/22,85.8638,394.14,532.61,67.0841,57.16,85.55,69.86,68.61,72,64.1,73.08,87.95,97.47,355.04
1990/1/23,85.708,394.54,530.34,67.1703,57.33,85.99,69.54,68.77,72.22,64.7,73.58,88.8,97.89,356.36
1990/1/24,85.5597,392.95,522.93,66.584,56.91,86,68.94,68.74,72.09,64.84,72.95,88.76,97.33,348.44
1990/1/25,86.0288,392.31,522.17,65.9036,55.62,85.35,68.29,67.64,71.12,64.2,71.74,87.92,96.27,350.51
1990/1/26,86.3947,390.88,517.78,65.9868,55.43,85.87,67.91,67.52,71.24,64.25,71.86,86.33,96.95,350.25
1990/1/29,86.6579,391.28,512.25,65.6394,55.41,86.58,67.36,67.41,70.79,64.26,71.58,86.43,96.77,349.67
1990/1/30,86.0812,390.76,504.66,65.027,55,86.83,66.58,66.87,70.31,64.17,71.25,84.76,96.58,347.38
1990/1/31,86.207,392.48,506.95,66.4561,56.33,88.24,68.08,67.78,71.45,65.19,72.01,86.98,98.43,353.94
1990/2/1,86.293,393.02,510.46,66.2357,56.32,88.23,68,68.15,71.46,64.95,71.72,86.85,98.31,353.68
1990/2/2,87.014,392,515.82,66.7813,56.72,88.89,68.21,68.88,71.83,65.26,72.02,87.59,98.63,356.02
1990/2/5,86.4266,391.84,518.81,66.9758,56.78,89.11,68.5,68.78,72,66.01,72.2,88.13,98.43,357.28
1990/2/6,86.4756,391.29,519.01,66.476,56.39,88.55,67.91,68.09,71.73,66.31,71.75,86.78,98.1,355.05
1990/2/7,86.5244,391.49,523.44,67.6813,57.03,90.14,68.62,68.79,72.44,67.83,72.34,87.15,98.77,359.53
1990/2/8,86.3576,392.2,524.7,67.33,56.9,90.84,68.09,68.54,72.42,67.74,72,86.43,98.5,358.7
1990/2/9,86.3185,394.24,526.33,67.5895,56.97,90.92,68.13,68.47,72.63,67.74,72.39,86.4,99.05,359.58
1990/2/12,86.902,393.65,524.37,66.9609,56.27,89.86,67.65,67.93,71.73,66.79,71.62,85.54,98.1,355.89
1990/2/13,87.1328,395.22,523.42,67.1019,56.16,90.35,67.83,67.93,71.99,67.58,71.63,85.74,98.57,357.01
1990/2/14,87.4794,395.26,523.8,67.3398,56.19,90.28,68.39,68.27,72.04,67.93,71.92,86.22,98.76,358.1
1990/2/15,87.9837,393.77,527.01,67.8267,56.63,91.9,69.54,69.04,72.46,68.04,72.18,86.87,98.92,361.23
1990/2/16,87.9511,394.16,527.32,67.1548,56.29,91.63,69.77,68.22,72.04,67.08,72.35,85.65,98.33,358.99
1990/2/20,87.9931,391.14,522.68,66.1481,55.47,90.77,68.56,67.31,71.02,66.21,71.49,83.67,97.21,353.91
1990/2/21,88.0112,391.29,519.95,66.3427,55.18,90.91,68.71,66.76,71,66.69,71.15,83.28,96.98,353.57
1990/2/22,88.299,392.9,522.46,65.9456,54.87,89.51,68.72,65.8,70.88,66.01,71.12,83.45,96.21,351.48
1990/2/23,88.1216,392.98,518.52,65.584,54.57,88.96,68.64,64.65,70.83,65.52,70.9,83.37,96.12,349.9
1990/2/26,88.1803,394.47,517.76,66.7277,55.17,90.33,69.68,65.45,71.75,66.58,71.55,84.87,96.9,354.88
1990/2/27,87.7089,395.34,519.39,67.298,55.29,90.13,69.8,65.8,72.58,66.76,71.77,85.8,96.88,356.66
1990/2/28,88.0007,393.75,522.69,67.6765,55.44,89.81,70.26,65.86,73.09,67.54,72.44,86.51,97.43,358.5
1990/3/1,87.6041,392.47,523.65,67.8934,55.14,89.73,70.4,66.55,73.47,67.38,73.03,87.15,97.13,359.46
1990/3/2,88.3831,393.29,527.4,68.7587,55.26,90.3,70.94,67.19,74.06,68.34,73.64,88.13,97.52,362.49
1990/3/5,89.4375,391.64,527.62,68.653,55.19,89.63,70,66.62,73.62,68.27,73.23,87.77,96.85,360.68
1990/3/6,89.0837,392.74,531.37,69.5847,56.18,90.87,70.63,67.47,74.41,68.94,74.07,89,97.73,365.24
1990/3/7,88.6827,393.06,532.96,69.2601,56.32,90.73,70.27,67.27,74.35,69.16,73.66,88.24,96.93,364.19
1990/3/8,88.8849,393.33,536.82,70.2483,57.04,90.85,70.92,67.69,75.05,70.35,74.53,89.36,97.4,367.79
1990/3/9,88.2155,392.03,537.03,70.0566,56.42,89.74,70.29,67.41,74.78,70.12,73.88,88.73,96.56,365.42
1990/3/12,87.8185,392.43,537.48,70.2957,56.7,89.78,70.36,67.33,74.74,70.47,74.27,89.1,96.64,366.24
1990/3/13,87.6822,391.01,537.17,70.0498,56.32,88.9,69.77,66.11,74.36,70.03,73.45,88.46,95.89,363.37
1990/3/14,87.6884,392.66,539.56,70.2556,56.6,89.6,69.76,66.31,74.77,69.98,73.49,87.93,96.05,364.32
1990/3/15,88.8599,392.55,541.16,70.3604,56.79,90.03,69.67,67.06,74.74,70.48,74.01,88.32,96.25,365.63
1990/3/16,88.3947,394,544.31,70.9603,57.62,91.14,69.75,67.77,75.66,71.94,75.05,89.68,96.57,369.79
1990/3/19,88.239,394.32,545.04,71.0947,58.18,90.97,69.56,68.12,76.37,73.23,75.5,90.14,96.32,371.56
1990/3/20,87.8618,395.38,544.27,70.7144,58.19,90.1,68.94,67.61,76.23,72.48,74.87,89.61,96.03,369.46
1990/3/21,88.2239,395.03,543.99,70.303,58.07,89.41,68.47,67.18,75.88,71.89,74.4,89.24,95.88,367.49
1990/3/22,88.3043,395.34,539.11,69.3108,57.37,88.67,67.29,66.44,75.03,70.88,73.49,88.4,94.86,363.11
1990/3/23,88.5277,395.74,542.23,69.5244,57.86,88.88,67.65,67.01,75.52,70.7,73.64,89.07,94.95,364.77
1990/3/26,87.9547,396.44,542.96,69.8731,58.11,88.81,67.69,67.22,75.66,70.52,73.35,89.07,94.9,365.44
1990/3/27,87.8177,396.13,543.9,70.6434,58.95,89.69,68.21,68.36,76.63,70.87,73.84,90.66,95.69,369.64
1990/3/28,87.7318,396.56,543.01,70.5211,58.92,89.97,68.56,68.6,76.61,70.48,74.13,91.34,95.77,370.19
1990/3/29,88.1627,395.07,542,69.9908,58.72,89.92,68.23,68.42,76.22,70.44,73.96,91.09,95.6,368.88
1990/3/30,88.8599,394.04,543.02,69.6771,58.61,90.07,68.03,68.07,76.11,70.06,73.57,90.85,95.7,368
1990/4/2,89.015,394.48,538.53,69.3711,58.57,89.97,67.49,67.85,75.62,70.04,73.28,90.51,95.33,366.72
1990/4/3,89.6738,394.87,542.06,70.3923,59.83,91.46,68.3,68.98,76.5,71.05,74.14,91.88,96.09,372.13
1990/4/4,89.299,396.6,540.43,70.0246,59.54,90.21,67.83,68.68,76.03,70.66,73.48,90.74,95.58,369.53
1990/4/5,89.0153,396.52,540.26,70.0472,59.85,90.01,67.08,68.92,76.06,69.94,73.28,91.05,95.14,369.15
1990/4/6,88.9922,396.72,538.99,69.8823,60.02,89.83,66.21,68.99,76.09,69.28,73.26,91.02,95.05,368.48
1990/4/9,87.9486,396.45,536.1,70.1069,60.78,89.59,66.99,69.67,76.19,69.19,73.2,91.39,95.06,369.89
1990/4/10,87.7879,396.45,537.71,70.1464,61.13,88.8,67.68,69.93,76.36,70.08,73.33,91.61,94.61,370.65
1990/4/11,88.0522,396.52,538.38,70.381,61.02,87.45,68.11,70.03,76.47,70.6,73.21,91.58,94.65,370.49
1990/4/12,87.6354,396.05,539.78,70.9511,61.52,88.23,68.9,70.56,77.13,70.76,73.47,92,94.78,373.14
1990/4/16,88.16,395.97,539.59,70.9679,61.49,88.43,68.85,70.17,77.4,71.68,73.17,92.29,94.86,373.61
1990/4/17,88.1148,394.32,538.5,70.7303,61.5,88.79,69.19,70.28,77.36,71.38,73.08,92.1,94.72,373.55
1990/4/18,87.6494,391.99,535.71,70.0194,60.71,87.93,68.35,69.72,76.56,70.27,72.32,90.35,93.95,369.28
1990/4/19,88.8542,391.91,533.87,69.5533,59.7,87.96,67.63,69.07,76.04,69.85,71.6,89.63,93.52,366.43
1990/4/20,88.7081,391.52,531.48,68.9553,59.08,87.8,66.59,68.47,75.5,69.74,70.58,88.57,92.29,363.22
1990/4/23,89.1453,391.09,526.39,67.9534,58.74,86.59,65.66,67.54,74.46,69.28,69.58,87.45,91.41,358.85
1990/4/24,88.8005,390.69,526.05,67.6636,58.91,86.51,65.28,67.48,74.33,69,69.36,87.08,91.46,358.13
1990/4/25,88.6615,390.61,526.9,67.9341,59.31,86.94,65.48,67.75,74.75,69.48,69.8,87.59,91.64,359.98
1990/4/26,89.0393,389.47,527.35,67.7152,59.64,87.03,65.4,68.65,74.98,69.45,70.49,87.84,91.45,361
1990/4/27,89.3771,389.71,524.2,66.7711,58.76,86.27,64.7,67.96,74.18,68.48,69.91,86.88,90.39,356.88
1990/4/30,89.2919,390.43,525.29,67.0729,59.28,86.62,64.99,68.25,74.48,69.42,69.91,87.53,90.36,358.81
1990/5/1,90.0157,390.1,526.45,67.5015,59.63,87.01,65.31,68.72,74.8,69.25,69.87,87.98,90.86,360.48
1990/5/2,90.0483,390.22,528.59,68.1396,60.04,87.81,66,69.32,75.21,70.04,69.89,88.01,91.01,362.92
1990/5/3,89.1302,391.12,530.85,68.1685,60.12,88.32,66.03,69.43,75.46,70.45,70.41,88.36,91.48,364.21
1990/5/4,88.9452,394.91,533.12,68.6644,60.7,88.96,66.81,69.77,75.93,71.31,70.82,89.38,92.54,367.46
1990/5/7,89.7361,394.44,534.47,69.0002,61.19,89.18,67.31,70.32,76.4,71.89,71.42,89.68,93.54,369.9
1990/5/8,89.5655,395.22,534.83,69.0815,61.52,89.23,67.69,70.83,76.8,72.06,71.83,90.33,94.15,371.64
1990/5/9,91.0479,393.97,535.33,69.1414,61.53,89.41,67.69,71.03,77.04,72.21,72.23,90.77,94.73,372.64
1990/5/10,91.1513,395.61,537.3,69.378,61.47,89.72,67.9,71.55,77.07,72.84,72.27,91.07,94.87,373.74
1990/5/11,90.3017,398.7,542.38,71.2387,63.1,91.88,69.71,73.2,78.63,74.13,73.74,93.66,96.85,382.72
1990/5/14,90.9286,399.91,544.69,71.8982,63.48,92.7,70.58,73.66,79.08,74.53,74.39,94.82,96.95,385.89
1990/5/15,90.5791,399.24,544.22,71.852,63.42,92.27,71.15,73.47,78.8,74.94,74.41,94.03,96.8,385.4
1990/5/16,90.5341,398.93,544.78,71.7538,63.32,92.2,70.96,73.39,78.73,74.69,74.11,94.69,96.84,385.18
1990/5/17,90.9324,398.81,548.34,71.8276,63.54,92.34,71.06,73.78,78.67,74.97,74.37,94.66,96.29,385.71
1990/5/18,90.8794,398.03,550.09,72.0591,63.49,92.24,71.06,73.68,78.78,74.81,74.48,94.91,96.16,385.9
1990/5/21,90.1317,398.42,554.59,73.2638,64.28,92.67,71.65,75.08,79.31,75.83,74.91,95.32,96,389.64
1990/5/22,90.4382,400.1,556.53,73.3347,64.68,92.24,71.63,75.83,79.34,76.3,75.03,94.98,95.64,390.33
1990/5/23,89.1349,400.84,558.37,73.6475,65.16,91.71,72.1,76.18,79.25,77.41,74.88,95.07,95.5,391.28
1990/5/24,89.5554,400.96,559.32,73.5755,64.95,90.67,72.34,76.23,79.42,77.67,74.67,94.23,94.92,390.37
1990/5/25,89.5667,399.91,556.8,72.8511,63.93,89.6,71.67,75.83,78.77,76.27,74.06,92.84,94.44,386.37
1990/5/29,89.3823,400.88,559.87,74.1978,65.21,91.46,72.46,76.86,79.9,78.1,75.3,94.65,95.34,393.08
1990/5/30,89.0633,401.7,561.36,74.2811,65.14,91.97,72.57,76.93,79.76,78.21,75.14,94.89,94.9,393.32
1990/5/31,88.0649,401.99,562.47,74.2625,65.34,91.94,72.89,77.01,79.97,78.06,75.15,95.02,94.71,393.8
1990/6/1,87.6164,405.03,565.38,74.9015,66.08,91.64,73.97,77.49,80.53,77.76,75.31,95.34,94.87,395.94
1990/6/4,86.9387,405.87,568.52,75.964,66.94,92.36,75.75,78,81.42,78.67,75.78,96,96.46,400.64
1990/6/5,87.0096,404.83,567.04,75.7684,66.81,91.48,76.39,77.91,81.27,78.38,75.83,95.57,96.5,399.86
1990/6/6,87.052,405.03,566.32,75.5801,66.37,90.38,75.78,77.7,81.01,78.41,75.62,95.19,96.4,398.05
1990/6/7,87.0857,405.47,565.86,75.1757,66.29,90.08,75.3,76.93,80.63,78.31,75.02,94.51,96.1,396.09
1990/6/8,86.7818,405.39,562.97,74.0343,65.55,89.4,74.08,75.71,79.74,77.19,74.24,93.35,95.3,391.25
1990/6/11,86.843,405.43,563.66,74.7125,66,90.44,74.41,76.56,80.41,77.74,74.83,94.03,95.69,394.61
1990/6/12,87.736,405.43,566.93,75.9031,67.18,91.65,74.79,78.1,81.4,78.48,75.4,95.05,96.43,399.67
1990/6/13,87.553,407.08,569.82,75.8121,66.75,91.13,74.04,77.91,81.37,78.59,74.78,94.86,95.99,398.21
1990/6/14,86.4284,407.72,568.81,75.548,66.53,90.77,72.84,77.71,81.28,78.34,74.49,93.13,95.66,396.04
1990/6/15,86.1456,406.23,569.76,75.5374,66.48,91.21,72.74,77.75,81.26,78.12,74.7,92.87,95.46,396.06
1990/6/18,86.4041,405.75,562.54,74.2703,65.31,89.73,71.26,76.64,79.86,76.76,73.71,91.27,94.16,389.5
1990/6/19,86.2462,405.43,561.53,74.6289,65.95,90.27,71.47,76.66,80.3,76.92,73.79,91.58,94.47,391.27
1990/6/20,86.1514,404.79,560.87,74.601,66.02,90.79,70.92,77.46,80.45,76.9,73.73,92.26,94.24,391.96
1990/6/21,86.2777,405.43,561.41,74.6852,66.47,90.89,71.11,78.71,80.7,77.35,73.67,92.32,94.47,393.46
1990/6/22,86.5071,405.67,560.01,73.6612,65.85,89.51,70.26,77.82,79.64,75.78,72.62,90.05,93.8,387.96
1990/6/25,87.0965,404.75,556.85,72.7112,65.56,88.97,69.37,77.19,78.88,75.44,72.05,89,93.02,384.78
1990/6/26,86.7253,405.43,556.29,72.2383,66.15,88.86,69.27,77.56,78.43,75.07,71.92,89.27,93.13,384.52
1990/6/27,86.5094,406.32,557.37,72.8795,66.95,89.66,69.79,79.32,78.98,75.76,71.9,89.17,94.15,387.89
1990/6/28,87.4366,407.32,561.22,73.592,67.72,90,70.27,80.87,79.29,76.27,72.38,88.97,94.18,390.64
1990/6/29,87.8524,408.44,563.61,73.775,67.71,89.83,70.42,80.36,79.49,76.6,72.67,89.1,94.69,391.14
1990/7/2,88.4167,408.69,563.23,73.9843,68.1,89.66,70.6,80.89,79.93,77.34,73.14,89.78,94.52,392.81
1990/7/3,88.6334,409.26,563.01,74.1743,68.51,89.46,70.4,81.39,80.38,76.95,73.53,89.57,94.29,393.65
1990/7/5,87.8046,408.98,559.69,73.0358,67.69,88.58,69.4,80.75,79.43,76.36,72.64,87.77,93.12,388.82
1990/7/6,87.2528,407.38,560.43,73.4983,68.85,89.06,69.94,81.43,80.08,76.79,73.16,88.06,93.32,391.82
1990/7/9,87.1296,406.77,560.25,74.583,68.92,89.07,69.93,81.34,80.46,77.44,73.03,87.98,93,393.05
1990/7/10,87.3182,406.52,558.94,74.0933,68.27,88.47,69.01,81.1,79.7,76.95,72.8,86.4,92.16,389.75
1990/7/11,87.8096,407.1,562.03,74.9583,69.4,90.59,69.61,82.74,80.82,77.74,74.24,85.82,92.67,394.93
1990/7/12,89.2476,408.77,564.74,75.6338,70.21,93.7,69.89,83.29,81.82,77.76,75.72,85.79,93.35,399.53
1990/7/13,89.8797,409.87,566.68,75.9915,70.31,94.18,70.25,83.77,82.66,77.97,75.99,86.46,93.39,401.58
1990/7/16,90.1659,410.41,566.54,76.5235,70.48,94.22,70.85,84.45,82.92,78.81,76.37,86.63,93.17,403.46
1990/7/17,89.7329,410.69,562.63,75.9039,70.79,94.18,71.06,84.36,82.64,77.88,76.22,84.84,93,401.9
1990/7/18,89.4626,409.59,559.15,74.5915,70.39,93.66,70.61,83.76,81.84,77.02,75.66,84.19,92.14,398.31
1990/7/19,89.4865,409.55,556.4,74.5576,70.44,95.88,70.19,83.92,81.7,76.38,76.05,84.94,92.14,399.52
1990/7/20,89.3726,410.45,555.5,73.4882,70.03,95.06,69.37,83.66,80.66,74.21,75.58,84.49,91.69,395.46
1990/7/23,90.1277,410.77,542.94,71.677,68.45,94.12,68.28,81.85,79.24,72.84,74.45,83.58,90.67,388.61
1990/7/24,90.2638,409.92,543.95,71.1063,68.85,96.79,67.74,81.77,79.31,71.94,73.82,83.49,91.03,389.14
1990/7/25,90.4936,410.65,545.53,71.186,69.12,96.2,68.07,82.84,79.57,72.35,74.53,83.62,91.88,390.59
1990/7/26,90.9912,411.02,546.98,71.0148,68.69,95.08,67.97,82.62,79.41,71.65,75.08,83.62,91.98,389.33
1990/7/27,90.7055,412.33,543.95,70.0757,68.15,95.24,67.34,81.96,78.72,70.74,74.84,83.04,92.21,386.7
1990/7/30,90.7382,414.37,540.06,70.0807,68.43,96.82,67.41,82.18,78.86,71,75.15,84.16,93.91,389.1
1990/7/31,91.4332,414.09,538.82,69.5827,68.39,98.24,67.01,82.8,78.37,70.93,74.99,85.3,94.89,389.89
1990/8/1,92.0822,415.45,536.45,69.222,68.23,98.64,65.84,82.98,78.09,70.47,74.95,85.75,95.55,389.22
1990/8/2,93.6247,413.96,529.34,67.7581,66.82,101.37,64.46,80.81,76.9,69.1,73.98,85.11,94.86,384.86
1990/8/3,94.5734,413.63,515.22,66.3849,65.26,100.2,63.27,78.65,75.41,67.47,72.62,83.93,93.73,377.67
1990/8/6,99.3905,409.03,497.91,63.6009,62.86,101.48,61.33,75.52,72.16,64.8,70.08,81,91.62,366.5
1990/8/7,99.7219,407.99,498.45,63.2835,63.43,100.35,61.98,76.34,72.37,64.83,69.96,81.24,91.62,367.11
1990/8/8,97.3144,407.95,504.75,64.5957,64.89,98.42,62.8,78.23,73.41,65.29,70.17,82.4,92.28,370.98
1990/8/9,97.3318,409.65,509.52,65.1456,65.77,98.31,63.23,78.49,73.93,65.23,70.49,82.45,91.91,372.81
1990/8/10,98.7919,409.61,504.01,63.7802,64.78,98.31,62.66,77.15,72.63,64.54,69.37,81.35,91.34,368.07
1990/8/13,99.437,409.9,502.59,64.3342,65.56,99.33,62.75,78.42,73.01,65.48,70.26,82.52,91.62,371.83
1990/8/14,99.4065,410.48,505.05,64.6228,66.2,99.25,62.82,78.76,72.83,65.37,70.15,82.39,91.8,372.49
1990/8/15,99.4642,410.77,505.66,64.6156,66.89,98.63,62.93,79.14,72.75,65.4,70.2,83.11,92.27,373.25
1990/8/16,100.6366,408.49,496.19,62.6383,64.93,98.4,61.1,76.74,70.86,64.07,68.98,81.03,91,364.9
1990/8/17,101.8905,407.83,486.89,61.0375,63.73,99.21,59.98,75.84,69.47,62.45,68.14,80.18,90.33,359.9
1990/8/20,102.9704,408.45,482,61.0934,63.72,100.58,59.73,75.74,69.39,62.18,68.36,80.62,90.46,360.72
1990/8/21,103.5087,408.03,471.04,59.7598,62.36,98.63,58.29,74.27,67.8,60.95,67.44,78.92,89.18,353.46
1990/8/22,105.5201,406.58,465.02,58.8668,60.76,98.03,57.35,72.52,66.69,60.25,66.36,77.03,88.21,347.64
1990/8/23,108.1312,405.43,444.98,57.0062,58.68,94.78,55.87,70.52,64.69,59.21,64.41,74.34,85.96,337.22
1990/8/24,107.495,404.6,449.24,58.4827,60.12,93.69,56.61,71.95,66.38,61.31,65.18,74.66,85.5,342.11
1990/8/27,103.6971,407.41,464.37,60.9714,62.78,94.15,58.46,74.94,68.78,63.57,66.75,77.54,86.9,353.15
1990/8/28,101.7924,406.79,467,61.0855,62.84,95.69,58.14,75.48,68.44,63.32,66.57,75.91,86.31,353.17
1990/8/29,99.1095,408.78,468.53,61.5224,63.77,96.07,58.62,76.57,68.92,63.24,67.05,77.13,87.26,356.33
1990/8/30,100.2149,408.57,465.96,60.2015,62.49,94.4,57.86,75.55,68.07,61.72,66.01,75.62,86.36,350.31
1990/8/31,100.236,408.56,467.06,60.8885,63.4,95.89,58.62,76.37,68.5,62.06,66.51,77.28,87.41,354.65
1990/9/4,102.3739,408.16,465.73,60.8583,63.48,96.61,58.62,76.61,68.37,62.4,66.76,77.02,87.58,355.32
1990/9/5,103.6801,409.31,468.92,60.8031,63.75,98.51,58.78,76.6,68.44,61.82,67.09,77.15,88.27,356.75
1990/9/6,106.007,409.6,466.88,59.5315,62.76,98.56,58.05,75.51,67.69,60.91,66.13,75.87,87.95,352.45
1990/9/7,104.3984,410.41,469.27,59.933,63.66,98.99,58.71,76.58,68.19,61.8,66.24,76.66,88.86,355.69
1990/9/10,105.3982,409.88,469.98,59.4525,63.44,97.84,58.42,76.44,68.13,61.75,65.75,75.91,88.69,353.91
1990/9/11,104.8774,410.17,468.57,59.3029,63.45,97.55,57.72,76.42,68.09,61.7,65.73,76.08,88.37,353.32
1990/9/12,105.1343,410.58,468.71,59.4278,63.81,98.8,57.8,76.71,67.95,61.82,66.19,76.65,88.88,354.97
1990/9/13,104.7958,410.86,464.96,58.5894,62.89,98.2,56.85,75.55,66.94,60.5,65.54,76.47,88.26,350.69
1990/9/14,105.1762,410.09,462.36,58.2314,62.28,98.44,56.08,75.13,65.99,60.06,65.16,77.01,87.99,348.7
1990/9/17,106.5747,409.76,460.7,58.177,62.35,99.84,55.99,75.52,65.88,60.13,65.29,77.27,88.14,349.76
1990/9/18,106.7911,410,458.83,58.4577,62.59,99.37,55.69,75.9,65.95,60.72,65.43,78.16,88.53,350.87
1990/9/19,106.3806,410.21,458.44,57.8369,62.5,99,55.2,74.62,65.17,61.02,65.13,77.91,88.7,348.67
1990/9/20,107.0604,409.8,451.63,56.5647,61.27,98.06,53.8,73.16,63.92,59.97,64.25,77.47,88.09,343.1
1990/9/21,109.186,408.7,448.61,56.5679,60.8,98.58,53.2,72.89,64.04,59.53,63.5,78.74,88.81,342.93
1990/9/24,112.3266,408,437.38,55.087,59.47,97.57,51.27,71.51,62.3,58.19,61.77,77.34,87.64,335.67
1990/9/25,112.1408,408.45,437.81,55.9194,60.5,96.91,51.9,73.33,63.27,59.29,62.01,78.94,88,339.75
1990/9/26,113.186,408.53,431.67,55.5404,60.02,95.25,50.5,72.69,62.63,58.41,61.59,78.81,87.77,336.23
1990/9/27,114.4149,410.41,423.73,54.8592,59.79,93.64,48.68,71.61,61.14,57.6,61.2,78.54,87.87,331.79
1990/9/28,114.073,411.94,425.73,55.6584,60.95,93.06,51.02,73.37,62.76,59.43,61.51,79.98,88.08,337.39
1990/10/1,110.2995,413.86,431.38,57.5004,63.76,93.04,52.76,76.73,64.42,60.57,63.2,83.09,90.28,347.3
1990/10/2,107.114,414.31,433.37,58.1524,64.09,92.72,52.45,76.46,64.68,60.14,63.16,82.96,90.37,347.6
1990/10/3,111.4492,414.48,429.89,56.6853,63.72,93.38,51.17,75.32,63.76,59.07,62.88,80.93,90,343.62
1990/10/4,110.9303,415.1,428.44,56.7391,64.18,94.09,51.59,75.74,63.52,58.48,63.1,81.63,91.37,345.05
1990/10/5,112.2026,415.67,425.74,56.5076,63.98,93.59,50.94,75.52,63.28,58.66,62.68,81.43,91.53,343.75
1990/10/8,113.5595,#N/A,425.91,56.606,64.26,94.22,50.89,76.67,63.32,59.17,62.92,82.74,92.64,345.93
1990/10/9,114.6366,412.54,417.65,54.4346,62.26,92.83,49.32,74.52,61.82,56.54,61.06,81.32,91.22,336.71
1990/10/10,112.2372,411.47,412.28,53.4113,61.57,91.03,48.43,74.28,60.79,55.56,59.81,79.59,90.64,331.52
1990/10/11,113.2264,410.73,403.24,52.3722,60.54,89.45,47.2,73.18,59.64,54.56,58.46,79.19,90.35,326.08
1990/10/12,112.513,412.38,404.39,53.6106,61.79,89.33,48.33,74.37,60.83,54.55,58.56,81.36,92.12,331.12
1990/10/15,110.1139,412.95,404.73,54.2162,62.69,89.81,48.99,75.79,61.47,54.39,58.56,83.08,92.6,334.73
1990/10/16,110.4742,413.24,401.15,53.2579,62.14,88.99,47.84,75.06,60.01,54.15,57.42,81.35,92.51,329.98
1990/10/17,109.3022,413.86,401.33,52.8898,61.8,89.24,47.42,75.47,60.21,54.71,57.42,80.73,93.02,329.82
1990/10/18,108.5076,414.64,406.77,54.532,63.71,89.37,48.73,77.75,61.95,57.22,59.12,81.71,93.49,337.53
1990/10/19,106.5773,416.41,410.57,56.1179,65.49,91.65,49.79,78.17,63.29,58.36,61.06,83.22,94.56,344.98
1990/10/22,103.3149,416.66,409.36,57.0786,65.9,91.24,50.52,79.64,63.43,58.57,61.52,83.68,95.23,347.54
1990/10/23,102.871,416.46,411.33,56.5602,65.46,90.15,50.08,79.07,63.11,58.39,61.23,82.89,94.55,344.89
1990/10/24,105.1941,416.66,411.07,56.2512,65.79,90.26,50.08,79.29,62.66,59.1,61.43,83.17,94.59,345.17
1990/10/25,107.1802,417.77,411.51,55.5591,65.11,90.15,49.41,78.78,61.99,58.53,61.05,82.86,94.24,342.51
1990/10/26,106.2473,417.53,406.56,54.1208,63.97,89.51,47.56,77.17,60.89,57.39,59.85,82.01,93.71,336.57
1990/10/29,107.4579,417.32,402.76,53.5187,63.28,89.13,46.29,75.93,60.65,56.73,59.55,81.43,93.57,333.51
1990/10/30,107.5627,416.7,399.9,53.4929,64.17,89.78,46.71,75.63,61.3,57.14,59.69,82.45,94.86,336.01
1990/10/31,108.1176,417.17,399.74,53.7469,64.06,89.97,46.74,74.54,61.03,56.96,59.5,83.47,95.43,335.95
1990/11/1,108.1744,418.87,400.38,53.9952,64.59,90.97,47.76,74.89,61.52,57.86,59.84,84.68,96.72,339.35
1990/11/2,106.8969,418.78,404.91,54.9666,65.02,92.13,50.23,76.04,62.68,58.77,60.7,85.45,97.37,344.73
1990/11/5,105.3086,420.2,408.33,55.7925,65.89,92.13,51.48,77.12,63.42,59.22,60.92,85.45,96.83,348.2
